"",Date,Tweet_ID,Original_Tweet_Text,Updated_Clean_Text,Segment,New_Category
6541,2020-11-22,1330526455734824960,Think you may have been exposed to #COVID19? Returning back to work? Get tested for #FREE at any of our sites throughout #HarrisCounty and get results faster! Continue to register for our locations via https://t.co/3K5xprs3dh or call 832 927 7575. https://t.co/T4Yh7gSAeI,"Think you may have been exposed to COVID19 Returning back to work Get tested for FREE at any of our sites throughout HarrisCounty and get results faster Continue to register for our locations via ",1,0
6542,2020-11-22,1330522835404648455,Mass Covid Vaccination Gets a Dry Run in a Louisiana Parking Lot https://t.co/urZPqPj0sL,"Mass Covid Vaccination Gets a Dry Run in a Louisiana Parking Lot ",1,0
6543,2020-11-22,1330518279870353409,Good examples of merit-based immigration reform: Immigrant-Founded Moderna Leading The Way In Covid-19 Response via @forbes https://t.co/gsAu0rpBf5,"Good examples of merit based immigration reform Immigrant Founded Moderna Leading The Way In Covid 19 Response via forbes ",1,0
6544,2020-11-22,1330505540909342722,"America’s 18 million health-care workers should top the list to receive a vaccine. The 3.3 million teachers should come next, write Aaron Strong and Jonathan Welburn https://t.co/5rfP2WNC68 via @WSJ","America s 18 million health care workers should top the list to receive a vaccine The 3 3 million teachers should come next write Aaron Strong and Jonathan Welburn ",1,3.45
6545,2020-11-22,1330315057364824065,"COVID-19 Update - Nov. 21

It's with immense sadness that we report the death of 2 more area residents. Please keep their families in your thoughts.

We must remain vigilant. Wear a mask. Wash your hands. Keep your distance if you have to leave home.

Thank you, San Antonio. https://t.co/Ye3g911MPZ","COVID 19 Update Nov 21 It s with immense sadness that we report the death of 2 more area residents Please keep their families in your thoughts We must remain vigilant Wear a mask Wash your hands Keep your distance if you have to leave home Thank you San Antonio ",1,0
6546,2022-12-01,1598393597916839936,"Communist China is murdering and torturing its citizens, engaging in draconian violations of human rights, maintaining concentration camps, using slave labor, and is covering up COVID. 

It’s evil. #Verdict 

https://t.co/7wDys1g1IH","Communist China is murdering and torturing its citizens engaging in draconian violations of human rights maintaining concentration camps using slave labor and is covering up COVID It s evil Verdict ",1,0
6547,2022-11-30,1598031350732189697,"We need to use every tool we have to rein in Big Tech’s abuse of power.

✅Big Tech censored stories about Hunter Biden’s laptop.
✅Big Tech censored stories about the origins of COVID-19. https://t.co/pn4o8JSMwB","We need to use every tool we have to rein in Big Tech s abuse of power Big Tech censored stories about Hunter Biden s laptop Big Tech censored stories about the origins of COVID 19 ",1,2.78
6548,2021-12-03,1466761409207877639,"3/x 

(2) On October 20, NIH wrote they funded an experiment at the Wuhan lab testing if “spike proteins from naturally occurring bat coronaviruses circulating in China were capable of binding to the human ACE2 receptor in a mouse model.” That is gain of function research.","3 x 2 On October 20 NIH wrote they funded an experiment at the Wuhan lab testing if spike proteins from naturally occurring bat coronaviruses circulating in China were capable of binding to the human ACE2 receptor in a mouse model That is gain of function research ",1,2.13
6549,2021-12-03,1466761233399529473,"2/x Pro tip: if @thenation is going to pretend to be journalists, they could try reporting, you know, some actual FACTS. Here are several:

(1) On May 11, Fauci testified that “the NIH has not ever &amp; does not now fund gain-of-function research in the Wuhan Institute of Virology.”","2 x Pro tip if thenation is going to pretend to be journalists they could try reporting you know some actual FACTS Here are several 1 On May 11 Fauci testified that the NIH has not ever amp does not now fund gain of function research in the Wuhan Institute of Virology ",1,1.92
6550,2021-12-03,1466756886275973126,"The corporate media is, in a word…corrupt.

An entire article devoted to defending poor Dr. Fauci &amp; attacking me. 🤷🏻‍♂️

They say I’ve called for a special prosecutor for Fauci, but they don’t say WHY.

That he LIED to Congress—a felony—about funding Wuhan. https://t.co/uBUmKfuUra","The corporate media is in a word corrupt An entire article devoted to defending poor Dr Fauci amp attacking me They say I ve called for a special prosecutor for Fauci but they don t say WHY That he LIED to Congress a felony about funding Wuhan ",1,0
6551,2021-12-02,1466529284105723918,"Clearly they learned nothing from the Nov NJ &amp; VA elections.

Democrats have used COVID to break American politics. Sadly, this is the logical next step. https://t.co/IDqhjESXxr","Clearly they learned nothing from the Nov NJ amp VA elections Democrats have used COVID to break American politics Sadly this is the logical next step ",1,0
6552,2021-12-02,1466469442490183683,"Crazy. 

The pandemic cannot be used as a get out of jail free card. https://t.co/sp4OdEeCCs","Crazy The pandemic cannot be used as a get out of jail free card ",1,0
6553,2021-12-01,1466120590486552581,"The ""pro-life"" stance does not apply to: 
🚫 Those seeking an abortion 
🚫 Victims of gun violence
🚫 Fixing the grid
🚫 The spread of COVID-19 
🚫 Americans without health insurance
🚫 Climate disaster-prone areas
🚫 Communities suffering from the opioid crisis &amp; so much more.","The pro life stance does not apply to Those seeking an abortion Victims of gun violence Fixing the grid The spread of COVID 19 Americans without health insurance Climate disaster prone areas Communities suffering from the opioid crisis amp so much more ",1,0
6554,2021-11-30,1465686337466646532,"Throughout the pandemic, Dr. Fauci has been dishonest, political, and partisan. https://t.co/JBitZewGDK","Throughout the pandemic Dr Fauci has been dishonest political and partisan ",1,0
6555,2021-11-29,1465409643577061386,"RELEASE: While Abbott’s Negligence Orphans Texas Kids, President Biden Continues To Be There For Texans With Science-Based Response to Pandemic #txlege 

Read more: https://t.co/9LpGX4H7fe https://t.co/fPTvoxxHUf","RELEASE While Abbott s Negligence Orphans Texas Kids President Biden Continues To Be There For Texans With Science Based Response to Pandemic txlege Read more ",1,0
6556,2021-11-28,1465085976158642184,"(2) On October 20, NIH wrote they funded an experiment at the Wuhan lab testing if “spike proteins from naturally occurring bat coronaviruses circulating in China were capable of binding to the human ACE2 receptor in a mouse model.” That is gain of function research."," 2 On October 20 NIH wrote they funded an experiment at the Wuhan lab testing if spike proteins from naturally occurring bat coronaviruses circulating in China were capable of binding to the human ACE2 receptor in a mouse model That is gain of function research ",1,2.22
6557,2021-11-28,1465085974849937413,"(1) On May 11, Fauci testified before a Senate Committee that “the NIH has not ever and does not now fund gain-of-function research in the Wuhan Institute of Virology.”"," 1 On May 11 Fauci testified before a Senate Committee that the NIH has not ever and does not now fund gain of function research in the Wuhan Institute of Virology ",1,3.23
6558,2021-12-01,1465889621892550661,"Tonight, we honored the incredible generosity of local funeral homes, their directors, &amp; Operation H.O.P.E after the August 3rd shooting &amp; during #COVID19. By providing free funeral services &amp; necessities to our community, they helped El Pasoans during our darkest days. #txlege https://t.co/Uk9gmA3esD","Tonight we honored the incredible generosity of local funeral homes their directors amp Operation H O P E after the August 3rd shooting amp during COVID19 By providing free funeral services amp necessities to our community they helped El Pasoans during our darkest days txlege ",1,0
6559,2021-11-29,1465400864986828803,"All residents of #ElPaso ages 5 &amp; older are eligible for a free #COVID19 vaccine. #txlege 
Learn more about how you can get the shot &amp; protect your loved ones: https://t.co/d9RzheJ27g https://t.co/Qvk5sUgmXw","All residents of ElPaso ages 5 amp older are eligible for a free COVID19 vaccine txlege Learn more about how you can get the shot amp protect your loved ones ",1,0
6560,2020-11-30,1333439305616908289,"Dem priorities:

☑️ Prosecute Tiger King

❌Emergency COVID relief

❌Help small businesses

❌Reopen the economy

❌Get kids back in school https://t.co/wU9enukZkP","Dem priorities Prosecute Tiger King Emergency COVID relief Help small businesses Reopen the economy Get kids back in school ",1,0
6561,2020-11-30,1333437175883587585,"Alyssa, facts matter. Dems have TWICE filibustered $500Bn in emergency COVID relief.

EVERY SINGLE Senate Dem voted to block relief—Pelosi refuses even to talk—bc they believe maximizing economic pain helped Biden &amp; it helps Dems in GA. 

&amp; they trust the press to cover for them. https://t.co/vQBXmwiJRs","Alyssa facts matter Dems have TWICE filibustered 500Bn in emergency COVID relief EVERY SINGLE Senate Dem voted to block relief Pelosi refuses even to talk bc they believe maximizing economic pain helped Biden amp it helps Dems in GA amp they trust the press to cover for them ",1,0
6562,2020-12-02,1334260497194115075,.@GovAbbott announced that the @CDCgov has made an initial allotment of over 1.4 million doses of #COVID19 vaccines to the State of Texas for the month of December. #txlege," GovAbbott announced that the CDCgov has made an initial allotment of over 1 4 million doses of COVID19 vaccines to the State of Texas for the month of December txlege",1,0
6563,2020-12-04,1335002166591975426,"¡Llegó el fin de semana! Puede que haya salido el sol, pero también lo está la amenaza de #COVID19. Si planea pasar su fin de semana al aire libre, recuerde usar sus máscaras, mantenerse a una distancia de 3m y practicar una higiene de manos adecuada. https://t.co/krd5TqpDmG"," Llegó el fin de semana Puede que haya salido el sol pero también lo está la amenaza de COVID19 Si planea pasar su fin de semana al aire libre recuerde usar sus máscaras mantenerse a una distancia de 3m y practicar una higiene de manos adecuada ",1,0
6564,2020-12-04,1335001087225507844,"The weekend is here! The sun may be out but so is the threat of #COVID19. If you plan to spend your weekend outdoors, remember to wear your #masks, remain 6ft apart and practice proper hand hygiene to prevent the spread of the virus. https://t.co/kDbRZFAVLK","The weekend is here The sun may be out but so is the threat of COVID19 If you plan to spend your weekend outdoors remember to wear your masks remain 6ft apart and practice proper hand hygiene to prevent the spread of the virus ",1,0
6565,2020-12-04,1334985252587122688,"🚨A partir de hoy 4 de Dec (4 p.m.), hay 195,558 casos confirmados de #COVID19 en Houston/Condado de Harris y 2,466 muertes. Un total de 172,705  pacientes se han recuperado. La tasa de positividad es 9%. https://t.co/XFMGcOiDyG #LáveseLasManos #SiALaMascarilla https://t.co/MeKbgrmHRt"," A partir de hoy 4 de Dec 4 p m hay 195 558 casos confirmados de COVID19 en Houston Condado de Harris y 2 466 muertes Un total de 172 705 pacientes se han recuperado La tasa de positividad es 9 ",1,0
6566,2020-12-04,1334985248183103488,"🚨As of today Dec 4 (4pm), there are 195,558 confirmed cases of #COVID19 in Houston/Harris County and 2,466 deaths. A total of 172,705 patients have recovered. The positivity rate is 9%. Keep your mask on and #socialdistance. https://t.co/XFMGcOiDyG #WashYourHands #JustAMask https://t.co/qQUQ3x9eMA"," As of today Dec 4 4pm there are 195 558 confirmed cases of COVID19 in Houston Harris County and 2 466 deaths A total of 172 705 patients have recovered The positivity rate is 9 Keep your mask on and socialdistance ",1,0
6567,2020-12-04,1334968962304647168,"Solo un recordatorio para que use su #mascarilla o cubierta facial correctamente para ser más efectivo. Asegúrese de que se cubra la nariz y la boca para evitar #propagar o contraer el #virus. Juntos, nos protegeremos a nosotros mismos y a quienes nos rodean. #JustAMask https://t.co/WYVWZqtml0","Solo un recordatorio para que use su mascarilla o cubierta facial correctamente para ser más efectivo Asegúrese de que se cubra la nariz y la boca para evitar propagar o contraer el virus Juntos nos protegeremos a nosotros mismos y a quienes nos rodean JustAMask ",1,0
6568,2020-12-04,1334966020960899072,"Just a quick reminder to wear your mask or face cover correctly to be most effective. Make sure it covers your nose and mouth to avoid spreading or catching the virus. Together, we will protect ourselves and those around us. #JustAMask #InThisTogether https://t.co/nRSOtIWeOD","Just a quick reminder to wear your mask or face cover correctly to be most effective Make sure it covers your nose and mouth to avoid spreading or catching the virus Together we will protect ourselves and those around us JustAMask InThisTogether ",1,0
6569,2020-12-04,1334960434479308801,"Cómo puedo proteger a mis hijos del #COVID19 ahora que han vuelto a la escuela? La Dra. @marieriverav NOS comparte información útil acerca de como resguardar a los niños del virus. Mándenos sus preguntas, dudas y comentarios a ASKHCPH@phs.hctx.net. Nos encante saber de usted! https://t.co/xqU1McEwWW","Cómo puedo proteger a mis hijos del COVID19 ahora que han vuelto a la escuela La Dra marieriverav NOS comparte información útil acerca de como resguardar a los niños del virus Mándenos sus preguntas dudas y comentarios a ASKHCPH phs hctx net Nos encante saber de usted ",1,0
6570,2020-12-04,1334959230160412674,"During this holiday season, it’s important to give back – especially in the midst of the COVID-19 pandemic. This year I’ve made it a priority to visit Food Banks across the state to help make sure Texas families are able to keep food on their tables. https://t.co/7TD7aOv2Qk","During this holiday season it s important to give back especially in the midst of the COVID 19 pandemic This year I ve made it a priority to visit Food Banks across the state to help make sure Texas families are able to keep food on their tables ",1,0
6571,2020-12-04,1334950697742241798,"How can I protect my #childern from #COVID19 now that we’re back to school? 

Dr. Rivera @marieriverav shares useful information on how to keep kids safe from the #virus and put parents at ease. 

Send us your #COVID19 questions to ASKHCPH@phs.hctx.net. We enjoy hearing from you! https://t.co/h1zyJwVsBv","How can I protect my childern from COVID19 now that we re back to school Dr Rivera marieriverav shares useful information on how to keep kids safe from the virus and put parents at ease Send us your COVID19 questions to ASKHCPH phs hctx net We enjoy hearing from you ",1,0
6572,2020-12-04,1334939099845816320,"“¡No quiero que me hagan la prueba, porque no quiero que me inserten un chip 5G!”- La verdad, esto nos hizo reir. Quédese tranquilo pues NO le pondremos nada 5G para hacerle la prueba de COVID-19. Y no, el #COVID19 no funciona con 5G. Funciona a base de #Virus. #FACTSnotFEAR https://t.co/Qzx4ori7XG"," No quiero que me hagan la prueba porque no quiero que me inserten un chip 5G La verdad esto nos hizo reir Quédese tranquilo pues NO le pondremos nada 5G para hacerle la prueba de COVID 19 Y no el COVID19 no funciona con 5G Funciona a base de Virus FACTSnotFEAR ",1,0
6573,2020-12-04,1334938951904321538,"“I don’t want to get tested cause they will put a 5G chip in me, when I get tested.”- TBH this one made us chuckle. Rest assured, we will NOT place anything 5G in you to test for COVID-19. And no, #COVID19 doesn’t run on 5G. It runs on a #virus. #FactsNotFear #FightMisinformation https://t.co/QNZaqpPxMs"," I don t want to get tested cause they will put a 5G chip in me when I get tested TBH this one made us chuckle Rest assured we will NOT place anything 5G in you to test for COVID 19 And no COVID19 doesn t run on 5G It runs on a virus FactsNotFear FightMisinformation ",1,0
6574,2020-12-04,1334920561445777412,"Help #flattenthecurve by simply wearing your masks. One easy and effective way to help stop the spread of #COVID19 😷.

#istaycovered4 #harriscounty #publichealth https://t.co/JGiWuilWi2","Help flattenthecurve by simply wearing your masks One easy and effective way to help stop the spread of COVID19 istaycovered4 harriscounty publichealth ",1,0
6575,2020-12-04,1334907603583971332,"“Me siento bien, pero salí positivo. ¿Que pasó? ¿De verdad tengo #COVID19?"" Si. Sí, tienes COVID-19. Eres simplemente #asintomático. Esto significa que usted es un portador de virus, pero no presenta ningún síntoma. El problema con esto es que puede propagar el #virus sin saberlo https://t.co/HotZGnaL3F"," Me siento bien pero salí positivo Que pasó De verdad tengo COVID19 Si Sí tienes COVID 19 Eres simplemente asintomático Esto significa que usted es un portador de virus pero no presenta ningún síntoma El problema con esto es que puede propagar el virus sin saberlo ",1,0
6576,2020-12-04,1334907599922339842,"“I feel fine, but I tested positive. What happened? DO I actually have COVID-19?” Yes. Yes you have #COVID19. You are just #Asymptomatic. This means that you are a #virus host, but you do not have any #symptoms. The issue with this is that you can unknowingly spread the virus. https://t.co/ueoDqgc0Pu"," I feel fine but I tested positive What happened DO I actually have COVID 19 Yes Yes you have COVID19 You are just Asymptomatic This means that you are a virus host but you do not have any symptoms The issue with this is that you can unknowingly spread the virus ",1,0
6577,2020-12-04,1334893506507268096,"En sus marcas...
Listos? 
Mascarilla!
Siéntase bien sabiendo que está ayudando a mantener a su comunidad sana y saludable de #COVID19 https://t.co/bXJjz1SAmi","En sus marcas Listos Mascarilla Siéntase bien sabiendo que está ayudando a mantener a su comunidad sana y saludable de COVID19 ",1,0
6578,2020-12-04,1334892691251933186,"Ready...
Set... 
Mask! 
Feel good that you are helping your community stay safe of #COVID19, and that you are helping #StopTheSpread. #JustAMask https://t.co/DdAyePw1xY","Ready Set Mask Feel good that you are helping your community stay safe of COVID19 and that you are helping StopTheSpread JustAMask ",1,0
6579,2020-12-04,1334877263939203074,"Cuando se trata de #COVID19, no adivine, ¡hágase la prueba! Hágase la prueba y vuélvasela a hacer si cree que ha sido expuesto de nuevo. Regístrese aquí para conocer la ubicación más cercana a usted: https://t.co/3K5xpraslJ o llame al 832927 7575. https://t.co/ScYD0m0Of3","Cuando se trata de COVID19 no adivine hágase la prueba Hágase la prueba y vuélvasela a hacer si cree que ha sido expuesto de nuevo Regístrese aquí para conocer la ubicación más cercana a usted ",1,0
6580,2020-12-04,1334877258742427648,"When it comes to #COVID19, don’t guess, take the test! Get tested and retested if you think you’ve been exposed again. Our test sites are #free and we test children of all ages. Register here for a location closest to you: https://t.co/3K5xpraslJ or call 832 927 7575. https://t.co/E1VWgk8HkD","When it comes to COVID19 don t guess take the test Get tested and retested if you think you ve been exposed again Our test sites are free and we test children of all ages Register here for a location closest to you ",1,0
6581,2020-12-03,1334637736351969283,"Es la temporada para que usted y sus seres queridos estén a salvo del #COVID19. A medida que nos acercamos a las vacaciones de invierno, no podemos olvidarnos del travieso COVID19. Mantenerse a una distancia de 6 pies puede ayudar a detener la propagación. https://t.co/1B4EokMQyQ","Es la temporada para que usted y sus seres queridos estén a salvo del COVID19 A medida que nos acercamos a las vacaciones de invierno no podemos olvidarnos del travieso COVID19 Mantenerse a una distancia de 6 pies puede ayudar a detener la propagación ",1,0
6582,2020-12-03,1334637009755906052,"Tis the season to keep you and your loved ones safe from #COVID19. As we move into the winter #holidays, we can’t forget about the naughty COVID19. Staying 6 feet apart can help in stopping the spread. We’ve got some wintery fun examples to help remind you to #keepthedistance. https://t.co/RpqY3z0nt1","Tis the season to keep you and your loved ones safe from COVID19 As we move into the winter holidays we can t forget about the naughty COVID19 Staying 6 feet apart can help in stopping the spread We ve got some wintery fun examples to help remind you to keepthedistance ",1,0
6583,2020-12-03,1334621244180877313,"🚨A partir de hoy 3 de Dec (4 p.m.), hay 194,899 casos confirmados de #COVID19 en Houston/Condado de Harris y 2,453 muertes. Un total de 172,008 pacientes se han recuperado. La tasa de positividad es 8.8%. https://t.co/XFMGcOiDyG #LáveseLasManos #SiALaMascarilla https://t.co/TBrJTRIGAJ"," A partir de hoy 3 de Dec 4 p m hay 194 899 casos confirmados de COVID19 en Houston Condado de Harris y 2 453 muertes Un total de 172 008 pacientes se han recuperado La tasa de positividad es 8 8 ",1,0
6584,2020-12-03,1334621240791867400,"🚨As of today Dec 3 (4pm), there are 194,899 confirmed cases of #COVID19 in Houston/Harris County and 2,453 deaths. A total of 172,008 patients have recovered. The positivity rate is 8.8%. Keep your mask on and #socialdistance. https://t.co/XFMGcOiDyG #WashYourHands
 #JustAMask https://t.co/5cDtgBqBpQ"," As of today Dec 3 4pm there are 194 899 confirmed cases of COVID19 in Houston Harris County and 2 453 deaths A total of 172 008 patients have recovered The positivity rate is 8 8 Keep your mask on and socialdistance ",1,0
6585,2020-12-03,1334588064216326144,"THREAD: Since @BobbyScott is playing partisan games and blocking #JennasLaw, I thought it would be helpful to show him just how important this legislation is to children who are suffering from sexual abuse – especially those stuck at home during the COVID-19 pandemic @Jennas_law",THREAD Since BobbyScott is playing partisan games and blocking JennasLaw I thought it would be helpful to show him just how important this legislation is to children who are suffering from sexual abuse especially those stuck at home during the COVID 19 pandemic Jennas_law,1,0
6586,2020-12-03,1334564705415933952,"Our community's recovery efforts are receiving national recognition. 

I'm thrilled that @UPpartnershipSA and @SAAFdn will be able to boost services in support of San Antonio families.

https://t.co/ExGNzxmNaQ","Our community s recovery efforts are receiving national recognition I m thrilled that UPpartnershipSA and SAAFdn will be able to boost services in support of San Antonio families ",1,0
6587,2020-12-03,1334558131288936448,"Head over to https://t.co/SeUoNpBOVC today for more information on your nearest #COVID19 testing location. It is important that you help save a life and keep Harris County Strong. 

#harriscounty #testforCOVID #publichealth #houston https://t.co/LoUIbq2ViW","Head over to ",1,0
6588,2020-12-03,1334521667729633280,"📺Tune in NOW to @HTVHouston  for COVID-19 Talk with Dr.Shah @ushahmd  and @HoustonHealth Dr. Persse and Stephen Willams!  #COVID19 #Houston #HarrisCounty 

Watch it Live! https://t.co/B6cDJ28xzG https://t.co/wa91VXm1WC"," Tune in NOW to HTVHouston for COVID 19 Talk with Dr Shah ushahmd and HoustonHealth Dr Persse and Stephen Willams COVID19 Houston HarrisCounty Watch it Live ",1,0
6589,2020-12-03,1334515682474680323,"¿Ha estado usted o un ser querido en contacto con alguien con el #COVID19? Estamos ofreciendo pruebas #GRATUITAS para TODOS los residentes, ¡incluyendo niños! Tenemos varios sitios con más horarios disponibles. Regístrese aquí: https://t.co/3K5xpraslJ o llame al 832927 7575. https://t.co/aPFa9cCuF8"," Ha estado usted o un ser querido en contacto con alguien con el COVID19 Estamos ofreciendo pruebas GRATUITAS para TODOS los residentes incluyendo niños Tenemos varios sitios con más horarios disponibles Regístrese aquí ",1,0
6590,2020-12-03,1334515677156302851,Getting tested is essential for us to #staysafe from #COVID19 and fight this #pandemic. We offer FREE testing for all ages and you can register for any of the locations throughout #HarrisCounty: https://t.co/3K5xpraslJ . No internet? Call 832 927 7575. https://t.co/QHXm7OzFYh,"Getting tested is essential for us to staysafe from COVID19 and fight this pandemic We offer FREE testing for all ages and you can register for any of the locations throughout HarrisCounty ",1,3.13
6591,2020-12-03,1334505439300636672,For children who are suffering from this abuse are stuck at home with their abusers during the COVID-19 pandemic and don’t have the luxury of waiting – we need to pass this now.,"For children who are suffering from this abuse are stuck at home with their abusers during the COVID 19 pandemic and don t have the luxury of waiting we need to pass this now ",1,2.94
6592,2020-12-02,1334276373326794752,"Reminder, starting soon! 🕕

You still have time to register for the #Free Mental Health Strategies Webinar. Sign up for information #anxiety &amp; self-care geared towards parents and teachers adjusting to life in the #COVID19 #pandemic. Register now: https://t.co/n3yh2hXVia https://t.co/r5cAoQMrzX","Reminder starting soon You still have time to register for the Free Mental Health Strategies Webinar Sign up for information anxiety amp self care geared towards parents and teachers adjusting to life in the COVID19 pandemic Register now ",1,0
6593,2020-12-02,1334271200915304448,"Do you keep a #socialbubble? Make sure everyone in that bubble is also respecting the rules and keep interactions to a minimum. As we start planning for winter #holidays, find ways to celebrate safely and stay physically apart. #COVID19 is not done with us yet! https://t.co/2VTDdVLG7o","Do you keep a socialbubble Make sure everyone in that bubble is also respecting the rules and keep interactions to a minimum As we start planning for winter holidays find ways to celebrate safely and stay physically apart COVID19 is not done with us yet ",1,0
6594,2020-12-02,1334258005349568513,"🚨A partir de hoy 2 de Dec (4 p.m.), hay 193,089 casos confirmados de #COVID19 en Houston/Condado de Harris y 2,447 muertes. Un total de 169,841 pacientes se han recuperado. La tasa de positividad es 8.8%. https://t.co/XFMGcOAeqe #LáveseLasManos #SiALaMascarilla https://t.co/owoBd8J6LB"," A partir de hoy 2 de Dec 4 p m hay 193 089 casos confirmados de COVID19 en Houston Condado de Harris y 2 447 muertes Un total de 169 841 pacientes se han recuperado La tasa de positividad es 8 8 ",1,0
6595,2020-12-02,1334258001289601026,"🚨As of today Dec 2 (4pm), there are193,089 confirmed cases of #COVID19 in Houston/Harris County and 2,447 deaths. A total of 169,841patients have recovered. The positivity rate is 8.8%. Keep your mask on and #socialdistance. https://t.co/XFMGcOiDyG #WashYourHands #JustAMask https://t.co/dFGZBNOQ0c"," As of today Dec 2 4pm there are193 089 confirmed cases of COVID19 in Houston Harris County and 2 447 deaths A total of 169 841patients have recovered The positivity rate is 8 8 Keep your mask on and socialdistance ",1,0
6596,2020-12-02,1334244096005779456,"The deal, here is... Get #retested if you've been #exposed or if you are exhibiting #COVID19 symptoms. Just because you've tested negative before, does not mean you're in the clear. 

So if you've been around people during the #holiday, it's time to get another test. https://t.co/uAcNAAcI1P","The deal here is Get retested if you ve been exposed or if you are exhibiting COVID19 symptoms Just because you ve tested negative before does not mean you re in the clear So if you ve been around people during the holiday it s time to get another test ",1,0
6597,2020-12-02,1334230307491491840,"Ahora que estamos justo en la temporada de gripe, como sé si tengo la #gripa o el #COVID19? La Dra. Rivera nos explica de qué #Síntomas tenemos que estar al pendiente para determinar qué tipo de prueba hacerse. Queremos saber su sus dudas, escríbanos a ASKHCPH@phs.hctx.net https://t.co/AroJecgMi6","Ahora que estamos justo en la temporada de gripe como sé si tengo la gripa o el COVID19 La Dra Rivera nos explica de qué Síntomas tenemos que estar al pendiente para determinar qué tipo de prueba hacerse Queremos saber su sus dudas escríbanos a ASKHCPH phs hctx net ",1,0
6598,2020-12-02,1334225878142898176,"Now that the flu season is here, how do I know if I have the #flu or #COVID19? 

Dr. Rivera @marieriverav explains what #symptoms to look out for to help determine if you should get tested for the flu or COVID-19. 

Send us  your COVID-19 questions to ASKHCPH@phs.hctx.net! https://t.co/2Hwp5xe4mc","Now that the flu season is here how do I know if I have the flu or COVID19 Dr Rivera marieriverav explains what symptoms to look out for to help determine if you should get tested for the flu or COVID 19 Send us your COVID 19 questions to ASKHCPH phs hctx net ",1,0
6600,2020-12-02,1334193009664159744,📢Tune in TONIGHT at 6pm! We have resources for #anxiety &amp; self-care for parents and teachers as we adjust to the new norm in this #COVID19 #pandemic. Register now: https://t.co/n3yh2hXVia https://t.co/Z54hOpUdJp," Tune in TONIGHT at 6pm We have resources for anxiety amp self care for parents and teachers as we adjust to the new norm in this COVID19 pandemic Register now ",1,3.33
6601,2020-12-02,1334172033886916608,"Crazy weather today! Here is a quick reminder to wear your #mask or #facecover correctly to be most effective. Make sure it covers your nose and mouth to avoid spreading or catching the #virus. Together, we will protect ourselves and those around us. #JustAMask https://t.co/BpJmVfi3Wh","Crazy weather today Here is a quick reminder to wear your mask or facecover correctly to be most effective Make sure it covers your nose and mouth to avoid spreading or catching the virus Together we will protect ourselves and those around us JustAMask ",1,0
6602,2020-12-02,1334170560603987969,"Solo un recordatorio rápido para que use su #mascarilla correctamente para ser más efectivo. Asegúrese de que se cubra la nariz y la boca para evitar propagar o contraer el #virus. Juntos, nos protegeremos a nosotros mismos y a quienes nos rodean. #JustAMask #EnEstoJuntos https://t.co/IrJ4IgcfV0","Solo un recordatorio rápido para que use su mascarilla correctamente para ser más efectivo Asegúrese de que se cubra la nariz y la boca para evitar propagar o contraer el virus Juntos nos protegeremos a nosotros mismos y a quienes nos rodean JustAMask EnEstoJuntos ",1,0
6603,2020-12-02,1334154453876944901,"Ha tenido contacto con alguien que sea positivo a #COVID19? Ofrecemos pruebas #GRATIS a TODOS, incluyendo niños! Tenemos varios sitios disponibles para servirles mejor. Regístrele aquí: https://t.co/3K5xpraslJ o llame al 832 927 7575 https://t.co/70kcHTal5D","Ha tenido contacto con alguien que sea positivo a COVID19 Ofrecemos pruebas GRATIS a TODOS incluyendo niños Tenemos varios sitios disponibles para servirles mejor Regístrele aquí ",1,0
6604,2020-12-02,1334154449124790275,"Have you or your a loved one come in contact with someone with #COVID19? We are offering #FREE Testing ALL residents, including kids! We have several sites with updated hours to better serve you. Register here: https://t.co/3K5xpraslJ or call 832 927 7575. https://t.co/FnxMpSlV5T","Have you or your a loved one come in contact with someone with COVID19 We are offering FREE Testing ALL residents including kids We have several sites with updated hours to better serve you Register here ",1,0
6605,2020-12-01,1333919772921171969,"For months on end, Texans have waited as political dysfunction has stood in the way of more #COVID19 relief. The need for action cannot be overstated and I’m glad to see @senatemajldr working to deliver some much needed relief. https://t.co/PWDE5PQbfm","For months on end Texans have waited as political dysfunction has stood in the way of more COVID19 relief The need for action cannot be overstated and I m glad to see senatemajldr working to deliver some much needed relief ",1,0
6606,2020-12-01,1333919689060311044,"Today @senatemajldr announced that he is in the process of drafting a new bill that would put us on the path to another round of #COVID19 relief. Meanwhile, Democrats in the House are voting on: https://t.co/ezYoMjmGkM","Today senatemajldr announced that he is in the process of drafting a new bill that would put us on the path to another round of COVID19 relief Meanwhile Democrats in the House are voting on ",1,0
6607,2020-12-01,1333915173577498629,"#DYK? We provide #COVID19 tests to #kids too? Give yourself peace of mind by getting everyone in your home tested. Our testing sites are conveniently located throughout #HarrisCounty and provide quick service to kids and parents. Visit https://t.co/PmSi4fhye1 and sign up today. https://t.co/C3Nm3M1o0b"," DYK We provide COVID19 tests to kids too Give yourself peace of mind by getting everyone in your home tested Our testing sites are conveniently located throughout HarrisCounty and provide quick service to kids and parents Visit ",1,0
